,urcv,rcv,url2,rl2,t90,t70,t50,tcv
1,0.00258048714117694,0.00258048714117694,0.0448719032080922,0.0448719032080922,1.199533224105835,1.193535566329956,1.0949132442474365,1.9642722606658936
2,0.0019625967263305856,0.0019625967263305856,0.03846145177735496,0.03846145177735496,1.1949963569641113,1.200000524520874,1.3006033897399902,2.057304620742798
3,0.0016985941660050212,0.0016985941660050212,0.034304695698813774,0.034304695698813774,1.1960272789001465,1.202040672302246,1.2075908184051514,1.3010852336883545
4,0.001477209748636014,0.001477209748636014,0.033841454609411736,0.033841454609411736,1.3026111125946045,1.3086090087890625,1.2010016441345215,1.4106991291046143
5,0.001479326306438077,0.001479326306438077,0.03325307542935232,0.03325307542935232,1.3071036338806152,1.3081247806549072,1.3130953311920166,1.5243444442749023
6,0.001393251223402334,0.001393251223402334,0.031429488693668586,0.031429488693668586,1.2976024150848389,1.2986185550689697,1.301612377166748,1.6333951950073242
7,0.0014082142225645008,0.0014082142225645008,0.032079248008224426,0.032079248008224426,1.3026063442230225,1.315112829208374,1.295612096786499,1.627356767654419
8,0.001412508879633615,0.001412508879633615,0.031981095449280746,0.031981095449280746,1.3021090030670166,1.3026375770568848,1.306593418121338,1.7414891719818115
9,0.0014129226192596198,0.0014129226192596198,0.03202154740396059,0.03202154740396059,1.3061244487762451,1.305605411529541,1.3031258583068848,1.7609939575195312
10,0.0012679508897182896,0.0012679508897182896,0.030117958436514384,0.030117958436514384,1.4122037887573242,1.3011322021484375,1.3171699047088623,1.8575482368469238
11,0.0012624365532476328,0.0012624365532476328,0.029944293111380006,0.029944293111380006,1.407200813293457,1.4052307605743408,1.2991206645965576,1.8635540008544922
12,0.001288496976142935,0.001288496976142935,0.030241582102188105,0.030241582102188105,1.4107112884521484,1.3992056846618652,1.3061482906341553,2.0732908248901367
13,0.001284717283759172,0.001284717283759172,0.030701998679187638,0.030701998679187638,1.4191834926605225,1.4007034301757812,1.4132187366485596,1.9756476879119873
14,0.0012884770506775666,0.0012884770506775666,0.030843035175857427,0.030843035175857427,1.403170108795166,1.414219617843628,1.406172513961792,2.036698818206787
15,0.0012462508818142435,0.0012462508818142435,0.029210039840740748,0.029210039840740748,1.4096989631652832,1.403200626373291,1.4116880893707275,2.1353631019592285
16,0.001242751086053514,0.001242751086053514,0.029189904277972172,0.029189904277972172,1.5072569847106934,1.4101758003234863,1.406172513961792,2.2218945026397705
17,0.0012439704390016521,0.0012439704390016521,0.029226956567949252,0.029226956567949252,1.5077602863311768,1.4091753959655762,1.405238151550293,2.3455429077148438
18,0.0012439516161299438,0.0012439516161299438,0.029258980654394494,0.029258980654394494,1.5133001804351807,1.5062730312347412,1.413245439529419,2.4636096954345703
19,0.0012407582881450627,0.0012407582881450627,0.029243765801422978,0.029243765801422978,1.5162639617919922,1.5062994956970215,1.4131782054901123,2.4265482425689697
20,0.0012494082089382816,0.0012494082089382816,0.02922931181425381,0.02922931181425381,1.5142631530761719,1.5077760219573975,1.4041707515716553,2.52516770362854
21,0.0012458955608912027,0.0012458955608912027,0.02925564794293483,0.02925564794293483,1.5107784271240234,1.5132980346679688,1.4087090492248535,2.530749559402466
22,0.0012460186026083168,0.0012460186026083168,0.029163705684586188,0.029163705684586188,1.6058571338653564,1.5037894248962402,1.4197020530700684,2.632753372192383
23,0.0011927464608572043,0.0011927464608572043,0.029264853388758373,0.029264853388758373,1.610856294631958,1.50925874710083,1.506774663925171,2.9174609184265137
24,0.0011943091949326225,0.0011943091949326225,0.029103638948666296,0.029103638948666296,1.6168673038482666,1.614367961883545,1.5122606754302979,3.0240681171417236
25,0.0011480217784326605,0.0011480217784326605,0.028598972013143063,0.028598972013143063,1.6083414554595947,1.6018719673156738,1.5063166618347168,2.8894591331481934
